Order Date,Product Category,Sales per Unit,Quantity,Total Sales
2023-03-25,Beauty,20,4,80
2023-03-25,Clothing,55,3,165
2023-03-25,Clothing,35,3,105
2023-03-25,Clothing,25,1,25
2023-03-25,Clothing,55,4,220
2023-03-25,Clothing,20,1,20
2023-03-25,Electronics,500,1,500
2023-03-26,Clothing,300,4,1200
2023-03-26,Electronics,50,2,100
2023-03-26,Electronics,45,1,45
2023-03-26,Electronics,45,1,45
2023-03-26,Beauty,55,1,55
2023-03-26,Beauty,45,3,135
2023-03-26,Clothing,50,3,150
2023-03-26,Beauty,20,4,80
2023-03-26,Clothing,20,3,60
2023-03-26,Clothing,30,4,120
2023-03-26,Electronics,500,2,1000
2023-03-26,Clothing,295,4,1180
2023-03-26,Electronics,295,4,1180
2023-03-27,Electronics,295,1,295
2023-03-27,Beauty,500,1,500
2023-03-27,Clothing,30,3,90
2023-03-27,Beauty,55,3,165
2023-03-27,Clothing,50,5,250
2023-03-27,Electronics,300,3,900
2023-03-27,Clothing,30,1,30
2023-03-28,Beauty,305,2,610
2023-03-28,Clothing,50,1,50
2023-03-28,Beauty,505,2,1010
2023-03-28,Clothing,25,1,25
2023-03-28,Beauty,495,3,1485
2023-03-28,Clothing,30,2,60
2023-03-28,Clothing,50,2,100
2023-03-28,Clothing,55,4,220
2023-03-28,Electronics,25,4,100
2023-03-29,Electronics,50,3,150
2023-03-29,Beauty,50,1,50
2023-03-29,Clothing,500,1,500
2023-03-29,Electronics,55,4,220
2023-03-29,Beauty,50,3,150
2023-03-29,Electronics,25,2,50
2023-03-29,Beauty,30,5,150
2023-03-29,Clothing,50,5,250
2023-03-29,Clothing,30,1,30
2023-03-29,Clothing,495,1,495
2023-03-29,Electronics,55,3,165
2023-03-30,Clothing,495,2,990
2023-03-30,Clothing,50,4,200
2023-03-30,Clothing,25,5,125
2023-03-30,Electronics,45,2,90
2023-03-31,Beauty,50,5,250
2023-03-31,Clothing,55,4,220
2023-03-31,Beauty,30,3,90
2023-03-31,Electronics,30,3,90
2023-03-31,Beauty,50,2,100
2023-03-31,Clothing,300,4,1200
2023-03-31,Clothing,25,1,25
2023-03-31,Beauty,495,1,495
2023-03-31,Clothing,505,1,505
2023-03-31,Clothing,305,4,1220
2023-03-31,Beauty,25,1,25
2023-03-31,Electronics,20,3,60
2023-04-01,Clothing,30,5,150
2023-04-01,Electronics,50,3,150
2023-04-01,Beauty,300,4,1200
2023-04-01,Beauty,500,4,2000
2023-04-01,Clothing,300,5,1500
2023-04-01,Clothing,25,5,125
2023-04-01,Clothing,30,3,90
2023-04-01,Clothing,35,3,105
2023-04-01,Electronics,300,4,1200
2023-04-01,Clothing,500,2,1000
2023-04-02,Electronics,50,3,150
2023-04-02,Beauty,495,4,1980
2023-04-02,Clothing,45,2,90
2023-04-02,Beauty,35,2,70
2023-04-02,Clothing,305,4,1220
2023-04-02,Clothing,20,3,60
2023-04-02,Clothing,20,4,80
2023-04-02,Clothing,50,4,200
2023-04-02,Beauty,305,4,1220
2023-04-02,Clothing,500,4,2000
2023-04-02,Clothing,50,5,250
2023-04-02,Electronics,50,3,150
2023-04-02,Clothing,500,4,2000
2023-04-02,Clothing,300,4,1200
2023-04-02,Clothing,505,3,1515
2023-04-02,Clothing,20,2,40
2023-04-02,Beauty,300,1,300
2023-04-03,Electronics,45,5,225
2023-04-03,Clothing,300,4,1200
2023-04-03,Beauty,45,4,180
2023-04-03,Clothing,50,4,200
2023-04-03,Beauty,305,2,610
2023-04-04,Clothing,25,2,50
2023-04-04,Beauty,30,2,60
2023-04-04,Clothing,30,3,90
2023-04-04,Clothing,500,3,1500
2023-04-04,Beauty,30,1,30
2023-04-04,Clothing,30,2,60
2023-04-04,Clothing,305,3,915
2023-04-04,Beauty,295,4,1180
2023-04-04,Beauty,55,3,165
2023-04-04,Clothing,35,2,70
2023-04-05,Clothing,35,5,175
2023-04-05,Beauty,45,3,135
2023-04-05,Clothing,50,3,150
2023-04-05,Electronics,25,2,50
2023-04-05,Clothing,20,2,40
2023-04-05,Electronics,500,1,500
2023-04-05,Electronics,300,3,900
2023-04-05,Clothing,300,4,1200
2023-04-06,Electronics,300,4,1200
2023-04-06,Electronics,500,3,1500
2023-04-06,Clothing,55,2,110
2023-04-06,Clothing,500,4,2000
2023-04-06,Clothing,20,4,80
2023-04-06,Clothing,45,5,225
2023-04-06,Clothing,305,5,1525
2023-04-06,Clothing,30,3,90
2023-04-07,Electronics,20,4,80
2023-04-07,Electronics,300,3,900
2023-04-07,Clothing,55,3,165
2023-04-07,Clothing,305,3,915
2023-04-07,Clothing,25,4,100
2023-04-07,Clothing,25,4,100
2023-04-07,Clothing,25,3,75
2023-04-07,Clothing,45,3,135
2023-04-07,Electronics,55,1,55
2023-04-07,Clothing,50,5,250
2023-04-07,Beauty,500,1,500
2023-04-07,Electronics,50,4,200
2023-04-08,Electronics,55,3,165
2023-04-08,Clothing,25,4,100
2023-04-08,Clothing,500,2,1000
2023-04-08,Electronics,300,4,1200
2023-04-08,Clothing,35,2,70
2023-04-08,Clothing,50,1,50
2023-04-08,Clothing,30,4,120
2023-04-08,Electronics,295,4,1180
2023-04-08,Clothing,30,1,30
2023-04-09,Electronics,50,1,50
2023-04-09,Electronics,25,1,25
2023-04-09,Clothing,45,5,225
2023-04-09,Electronics,300,3,900
2023-04-09,Clothing,55,4,220
2023-04-09,Electronics,45,3,135
2023-04-09,Beauty,45,2,90
2023-04-09,Clothing,30,2,60
2023-04-09,Beauty,50,4,200
2023-04-09,Clothing,500,2,1000
2023-04-09,Clothing,300,4,1200
2023-04-10,Electronics,295,2,590
2023-04-10,Electronics,30,1,30
2023-04-10,Clothing,35,5,175
2023-04-10,Clothing,25,5,125
2023-04-10,Clothing,30,1,30
2023-04-10,Clothing,500,3,1500
2023-04-10,Clothing,20,1,20
2023-04-10,Beauty,25,1,25
2023-04-10,Clothing,20,5,100
2023-04-11,Clothing,25,2,50
2023-04-11,Clothing,495,2,990
2023-04-11,Clothing,35,4,140
2023-04-11,Clothing,25,3,75
2023-04-11,Electronics,25,4,100
2023-04-11,Clothing,305,2,610
2023-04-12,Beauty,500,2,1000
2023-04-12,Beauty,305,1,305
2023-04-12,Electronics,30,4,120
2023-04-12,Clothing,25,2,50
2023-04-12,Clothing,25,2,50
2023-04-12,Beauty,300,1,300
2023-04-12,Clothing,35,2,70
2023-04-12,Beauty,505,2,1010
2023-04-12,Clothing,30,4,120
2023-04-12,Clothing,495,2,990
2023-04-13,Electronics,20,1,20
2023-04-13,Beauty,495,4,1980
2023-04-13,Beauty,50,2,100
2023-04-13,Beauty,300,2,600
2023-04-13,Electronics,305,3,915
2023-04-13,Beauty,505,4,2020
2023-04-13,Clothing,30,2,60
2023-04-13,Electronics,50,4,200
2023-04-14,Electronics,305,2,610
2023-04-14,Beauty,305,1,305
2023-04-14,Electronics,50,2,100
2023-04-14,Clothing,45,4,180
2023-04-15,Clothing,500,3,1500
2023-04-15,Beauty,500,3,1500
2023-04-15,Clothing,30,4,120
2023-04-15,Clothing,35,1,35
2023-04-15,Beauty,500,1,500
2023-04-15,Beauty,50,4,200
2023-04-15,Beauty,500,1,500
2023-04-16,Clothing,305,4,1220
2023-04-16,Clothing,305,4,1220
2023-04-16,Beauty,305,5,1525
2023-04-16,Electronics,55,3,165
2023-04-16,Electronics,45,4,180
2023-04-16,Clothing,35,4,140
2023-04-16,Beauty,25,2,50
2023-04-16,Clothing,300,1,300
2023-04-17,Electronics,50,2,100
2023-04-17,Beauty,495,3,1485
2023-04-17,Electronics,55,5,275
2023-04-17,Electronics,25,4,100
2023-04-17,Clothing,495,4,1980
2023-04-17,Beauty,25,1,25
2023-04-17,Clothing,300,5,1500
2023-04-17,Clothing,25,1,25
2023-04-17,Clothing,495,2,990
2023-04-18,Beauty,30,2,60
2023-04-18,Clothing,300,1,300
2023-04-18,Beauty,300,1,300
2023-04-18,Electronics,300,3,900
2023-04-18,Electronics,50,3,150
2023-04-18,Clothing,55,1,55
2023-04-18,Beauty,500,4,2000
2023-04-18,Electronics,25,2,50
2023-04-18,Beauty,25,2,50
2023-04-18,Beauty,25,4,100
2023-04-18,Electronics,45,4,180
2023-04-19,Beauty,505,3,1515
2023-04-19,Clothing,300,3,900
2023-04-19,Beauty,55,3,165
2023-04-19,Clothing,50,1,50
2023-04-19,Beauty,25,3,75
2023-04-19,Beauty,25,2,50
2023-04-19,Clothing,25,3,75
2023-04-19,Clothing,30,5,150
2023-04-19,Clothing,50,3,150
2023-04-19,Clothing,300,1,300
2023-04-19,Electronics,500,3,1500
2023-04-19,Clothing,30,3,90
2023-04-20,Clothing,300,5,1500
2023-04-20,Electronics,25,2,50
2023-04-20,Electronics,295,4,1180
2023-04-20,Electronics,45,2,90
2023-04-20,Electronics,50,3,150
2023-04-20,Beauty,25,3,75
2023-04-20,Beauty,35,1,35
2023-04-20,Electronics,505,1,505
2023-04-20,Clothing,300,3,900
2023-04-20,Beauty,300,4,1200
2023-04-20,Beauty,55,5,275
2023-04-20,Clothing,50,1,50
2023-04-20,Clothing,25,2,50
2023-04-20,Clothing,500,4,2000
2023-04-21,Electronics,45,2,90
2023-04-21,Beauty,50,3,150
2023-04-21,Electronics,305,3,915
2023-04-21,Clothing,45,2,90
2023-04-21,Clothing,30,2,60
2023-04-21,Electronics,50,1,50
2023-04-21,Clothing,30,4,120
2023-04-21,Beauty,45,3,135
2023-04-21,Clothing,495,4,1980
2023-04-21,Clothing,295,3,885
2023-04-21,Clothing,55,3,165
2023-04-22,Electronics,45,1,45
2023-04-22,Clothing,35,2,70
2023-04-22,Electronics,505,4,2020
2023-04-22,Electronics,50,1,50
2023-04-22,Beauty,500,1,500
2023-04-22,Electronics,55,1,55
2023-04-22,Beauty,25,3,75
2023-04-22,Clothing,25,4,100
2023-04-22,Electronics,55,4,220
2023-04-22,Clothing,25,3,75
2023-04-22,Clothing,25,2,50
2023-04-23,Beauty,500,1,500
2023-04-23,Beauty,300,2,600
2023-04-23,Clothing,300,5,1500
2023-04-23,Beauty,500,3,1500
2023-04-23,Clothing,30,3,90
2023-04-23,Electronics,295,4,1180
2023-04-23,Beauty,50,2,100
2023-04-23,Clothing,30,3,90
2023-04-23,Beauty,500,1,500
2023-04-23,Beauty,495,3,1485
2023-04-23,Beauty,505,1,505
2023-04-23,Clothing,25,3,75
2023-04-23,Beauty,25,1,25
2023-04-24,Clothing,55,1,55
2023-04-24,Electronics,300,4,1200
2023-04-24,Electronics,25,2,50
2023-04-24,Beauty,295,1,295
2023-04-24,Beauty,495,3,1485
2023-04-24,Electronics,505,2,1010
2023-04-24,Clothing,30,4,120
2023-04-24,Clothing,300,3,900
2023-04-24,Beauty,20,1,20
2023-04-24,Beauty,300,5,1500
2023-04-24,Clothing,30,3,90
2023-04-25,Beauty,30,5,150
2023-04-25,Beauty,20,2,40
2023-04-25,Beauty,30,1,30
2023-04-25,Clothing,305,4,1220
2023-04-25,Clothing,50,2,100
2023-04-25,Beauty,305,2,610
2023-04-25,Clothing,505,1,505
2023-04-25,Clothing,50,1,50
2023-04-25,Clothing,30,1,30
2023-04-25,Beauty,30,2,60
2023-04-25,Beauty,30,2,60
2023-04-25,Beauty,45,3,135
2023-04-25,Beauty,20,1,20
2023-04-26,Clothing,30,4,120
2023-04-26,Beauty,295,2,590
2023-04-26,Electronics,30,2,60
2023-04-26,Electronics,295,2,590
2023-04-26,Beauty,500,1,500
2023-04-26,Clothing,30,4,120
2023-04-26,Electronics,305,4,1220
2023-04-26,Beauty,30,3,90
2023-04-26,Beauty,500,4,2000
2023-04-26,Clothing,30,2,60
2023-04-26,Electronics,30,2,60
2023-04-26,Clothing,35,1,35
2023-04-26,Clothing,505,3,1515
2023-04-26,Clothing,45,2,90
2023-04-27,Clothing,505,2,1010
2023-04-27,Electronics,55,3,165
2023-04-27,Electronics,25,1,25
2023-04-27,Electronics,20,3,60
2023-04-27,Beauty,20,1,20
2023-04-27,Clothing,30,2,60
2023-04-27,Clothing,300,4,1200
2023-04-27,Beauty,50,4,200
2023-04-27,Electronics,30,1,30
2023-04-27,Clothing,295,3,885
2023-04-27,Clothing,55,3,165
2023-04-27,Clothing,30,2,60
2023-04-27,Clothing,35,3,105
2023-04-28,Clothing,25,2,50
2023-04-28,Electronics,30,2,60
2023-04-28,Clothing,295,5,1475
2023-04-28,Beauty,295,5,1475
2023-04-28,Clothing,35,5,175
2023-04-28,Beauty,500,4,2000
2023-04-28,Beauty,25,2,50
2023-04-28,Clothing,25,1,25
2023-04-28,Clothing,505,4,2020
2023-04-28,Beauty,55,5,275
2023-04-28,Beauty,300,1,300
2023-04-29,Clothing,20,3,60
2023-04-29,Beauty,50,2,100
2023-04-29,Beauty,505,1,505
2023-04-29,Clothing,505,1,505
2023-04-29,Clothing,35,1,35
2023-04-29,Clothing,20,3,60
2023-04-29,Beauty,500,2,1000
2023-04-29,Clothing,500,2,1000
2023-04-29,Clothing,30,2,60
2023-04-29,Clothing,25,3,75
2023-04-29,Clothing,300,3,900
2023-04-29,Beauty,20,2,40
2023-04-29,Clothing,45,1,45
2023-04-29,Beauty,35,1,35
2023-04-30,Clothing,305,2,610
2023-04-30,Electronics,25,2,50
2023-04-30,Electronics,305,4,1220
2023-04-30,Clothing,55,1,55
2023-04-30,Clothing,25,5,125
2023-04-30,Clothing,25,3,75
2023-04-30,Clothing,30,1,30
2023-04-30,Electronics,25,1,25
2023-04-30,Beauty,25,3,75
2023-04-30,Electronics,300,2,600
2023-04-30,Clothing,20,2,40
2023-04-30,Clothing,30,1,30
2023-04-30,Clothing,25,1,25
2023-04-30,Clothing,30,3,90
2023-05-01,Beauty,295,1,295
2023-05-01,Clothing,35,3,105
2023-05-01,Clothing,500,1,500
2023-05-01,Beauty,505,2,1010
2023-05-01,Electronics,305,4,1220
2023-05-01,Electronics,30,3,90
2023-05-01,Beauty,50,2,100
2023-05-01,Clothing,25,1,25
2023-05-01,Beauty,50,1,50
2023-05-01,Electronics,300,4,1200
2023-05-01,Clothing,30,5,150
2023-05-01,Clothing,495,2,990
2023-05-02,Electronics,30,3,90
2023-05-02,Clothing,25,1,25
2023-05-02,Beauty,295,1,295
2023-05-02,Clothing,35,3,105
2023-05-02,Electronics,30,3,90
2023-05-02,Beauty,50,1,50
2023-05-02,Clothing,30,3,90
2023-05-02,Clothing,35,1,35
2023-05-02,Clothing,30,3,90
2023-05-03,Clothing,295,5,1475
2023-05-03,Beauty,495,1,495
2023-05-03,Clothing,25,3,75
2023-05-03,Beauty,25,2,50
2023-05-03,Beauty,35,2,70
2023-05-03,Clothing,30,3,90
2023-05-03,Electronics,25,3,75
2023-05-03,Clothing,35,5,175
2023-05-03,Clothing,500,2,1000
2023-05-03,Beauty,25,2,50
2023-05-03,Beauty,30,1,30
2023-05-03,Beauty,505,4,2020
2023-05-03,Beauty,30,1,30
2023-05-04,Clothing,500,3,1500
2023-05-04,Clothing,25,2,50
2023-05-04,Clothing,30,4,120
2023-05-04,Beauty,500,2,1000
2023-05-04,Clothing,30,5,150
2023-05-04,Beauty,30,3,90
2023-05-05,Clothing,495,1,495
2023-05-05,Clothing,25,2,50
2023-05-05,Clothing,30,4,120
2023-05-05,Clothing,35,1,35
2023-05-05,Electronics,50,1,50
2023-05-05,Electronics,50,1,50
2023-05-05,Beauty,30,3,90
2023-05-05,Electronics,35,1,35
2023-05-05,Electronics,500,2,1000
2023-05-05,Electronics,30,2,60
2023-05-05,Electronics,300,1,300
2023-05-05,Beauty,495,1,495
2023-05-05,Electronics,295,2,590
2023-05-05,Clothing,30,2,60
2023-05-06,Clothing,45,2,90
2023-05-06,Clothing,305,3,915
2023-05-06,Electronics,50,4,200
2023-05-06,Clothing,25,1,25
2023-05-06,Clothing,25,5,125
2023-05-06,Electronics,30,2,60
2023-05-06,Electronics,30,1,30
2023-05-06,Beauty,50,2,100
2023-05-06,Electronics,50,1,50
2023-05-06,Clothing,25,5,125
2023-05-06,Clothing,495,3,1485
2023-05-06,Beauty,45,1,45
2023-05-06,Electronics,300,2,600
2023-05-06,Beauty,500,1,500
2023-05-06,Clothing,25,5,125
2023-05-06,Clothing,30,1,30
2023-05-07,Clothing,55,2,110
2023-05-07,Clothing,30,2,60
2023-05-07,Electronics,25,1,25
2023-05-07,Beauty,300,2,600
2023-05-07,Clothing,295,3,885
2023-05-07,Clothing,50,4,200
2023-05-07,Beauty,295,5,1475
2023-05-07,Clothing,35,1,35
2023-05-07,Electronics,30,2,60
2023-05-07,Electronics,30,4,120
2023-05-07,Electronics,55,1,55
2023-05-07,Clothing,35,5,175
2023-05-07,Beauty,50,1,50
2023-05-07,Beauty,500,4,2000
2023-05-07,Clothing,45,3,135
2023-05-07,Electronics,25,1,25
2023-05-08,Electronics,500,4,2000
2023-05-08,Beauty,50,1,50
2023-05-08,Electronics,500,1,500
2023-05-08,Beauty,25,1,25
2023-05-08,Beauty,25,3,75
2023-05-08,Electronics,25,2,50
2023-05-08,Beauty,25,1,25
2023-05-08,Clothing,500,3,1500
2023-05-08,Beauty,45,2,90
2023-05-08,Beauty,45,5,225
2023-05-08,Clothing,30,1,30
2023-05-08,Clothing,30,1,30
2023-05-08,Beauty,35,1,35
2023-05-08,Electronics,25,3,75
2023-05-08,Electronics,25,3,75
2023-05-08,Beauty,30,2,60
2023-05-08,Electronics,20,1,20
2023-05-08,Electronics,25,4,100
2023-05-09,Electronics,20,1,20
2023-05-09,Electronics,35,3,105
2023-05-09,Beauty,20,3,60
2023-05-09,Clothing,25,1,25
2023-05-09,Beauty,30,4,120
2023-05-09,Beauty,20,2,40
2023-05-09,Clothing,30,2,60
2023-05-09,Electronics,55,2,110
2023-05-09,Beauty,25,3,75
2023-05-09,Electronics,25,2,50
2023-05-09,Beauty,45,1,45
2023-05-09,Electronics,500,1,500
2023-05-09,Electronics,25,1,25
2023-05-09,Clothing,35,3,105
2023-05-09,Beauty,300,4,1200
2023-05-09,Beauty,25,4,100
2023-05-09,Electronics,55,5,275
2023-05-10,Beauty,295,1,295
2023-05-10,Clothing,295,1,295
2023-05-10,Clothing,500,4,2000
2023-05-10,Beauty,300,1,300
2023-05-10,Beauty,30,2,60
2023-05-10,Clothing,50,4,200
2023-05-10,Beauty,50,5,250
2023-05-10,Electronics,55,3,165
2023-05-10,Electronics,25,2,50
2023-05-11,Clothing,300,2,600
2023-05-11,Electronics,20,1,20
2023-05-11,Clothing,30,2,60
2023-05-11,Clothing,30,1,30
2023-05-11,Clothing,295,5,1475
2023-05-11,Clothing,495,4,1980
2023-05-11,Beauty,20,1,20
2023-05-11,Beauty,20,3,60
2023-05-11,Clothing,20,5,100
2023-05-11,Beauty,500,2,1000
2023-05-11,Beauty,25,1,25
2023-05-11,Clothing,25,1,25
2023-05-11,Electronics,30,1,30
2023-05-11,Beauty,55,3,165
2023-05-11,Beauty,505,3,1515
2023-05-11,Electronics,25,2,50
2023-05-11,Beauty,300,2,600
2023-05-11,Electronics,25,3,75
2023-05-11,Electronics,495,3,1485
2023-05-11,Electronics,25,3,75
2023-05-11,Electronics,55,2,110
2023-05-12,Clothing,55,1,55
2023-05-12,Electronics,25,4,100
2023-05-12,Clothing,295,1,295
2023-05-12,Beauty,50,3,150
2023-05-12,Clothing,25,1,25
2023-05-12,Clothing,30,1,30
2023-05-12,Clothing,505,4,2020
2023-05-12,Beauty,25,3,75
2023-05-12,Beauty,25,2,50
2023-05-12,Clothing,25,4,100
2023-05-12,Clothing,30,1,30
2023-05-13,Beauty,50,1,50
2023-05-13,Electronics,30,4,120
2023-05-13,Beauty,20,2,40
2023-05-13,Beauty,30,2,60
2023-05-13,Electronics,300,2,600
2023-05-13,Clothing,30,1,30
2023-05-13,Beauty,20,3,60
2023-05-13,Clothing,30,1,30
2023-05-13,Beauty,30,4,120
2023-05-13,Electronics,20,1,20
2023-05-13,Beauty,30,4,120
2023-05-13,Beauty,30,4,120
2023-05-13,Electronics,300,1,300
2023-05-13,Beauty,50,4,200
2023-05-14,Beauty,25,1,25
2023-05-14,Electronics,30,2,60
2023-05-14,Electronics,500,1,500
2023-05-14,Clothing,30,1,30
2023-05-14,Clothing,500,1,500
2023-05-14,Electronics,25,3,75
2023-05-15,Beauty,25,1,25
2023-05-15,Beauty,45,3,135
2023-05-15,Beauty,55,3,165
2023-05-15,Clothing,25,2,50
2023-05-15,Beauty,500,3,1500
2023-05-15,Clothing,30,1,30
2023-05-15,Electronics,30,2,60
2023-05-15,Electronics,305,1,305
2023-05-15,Clothing,20,3,60
2023-05-15,Clothing,30,5,150
2023-05-15,Beauty,20,3,60
2023-05-15,Electronics,30,4,120
2023-05-15,Electronics,500,3,1500
2023-05-15,Beauty,55,4,220
2023-05-16,Clothing,20,5,100
2023-05-16,Beauty,45,1,45
2023-05-16,Beauty,50,3,150
2023-05-16,Electronics,50,4,200
2023-05-16,Electronics,500,3,1500
2023-05-16,Clothing,50,1,50
2023-05-16,Electronics,495,2,990
2023-05-16,Clothing,300,2,600
2023-05-16,Electronics,500,4,2000
2023-05-16,Beauty,300,1,300
2023-05-16,Electronics,35,2,70
2023-05-16,Clothing,500,5,2500
2023-05-16,Electronics,500,4,2000
2023-05-16,Beauty,30,1,30
2023-05-16,Electronics,300,3,900
2023-05-16,Clothing,55,3,165
2023-05-16,Clothing,500,2,1000
2023-05-16,Beauty,30,1,30
2023-05-17,Beauty,305,2,610
2023-05-17,Clothing,25,1,25
2023-05-17,Electronics,30,5,150
2023-05-17,Clothing,305,3,915
2023-05-17,Electronics,45,5,225
2023-05-17,Electronics,45,1,45
2023-05-17,Clothing,35,3,105
2023-05-17,Electronics,300,2,600
2023-05-17,Electronics,500,4,2000
2023-05-17,Electronics,50,1,50
2023-05-17,Electronics,50,1,50
2023-05-17,Clothing,500,2,1000
2023-05-17,Electronics,55,1,55
2023-05-18,Beauty,55,3,165
2023-05-18,Electronics,500,1,500
2023-05-18,Beauty,45,2,90
2023-05-18,Clothing,25,2,50
2023-05-18,Beauty,25,4,100
2023-05-18,Clothing,50,1,50
2023-05-18,Electronics,495,4,1980
2023-05-18,Electronics,30,5,150
2023-05-18,Electronics,305,3,915
2023-05-18,Electronics,25,3,75
2023-05-19,Clothing,50,1,50
2023-05-19,Clothing,500,5,2500
2023-05-19,Electronics,500,1,500
2023-05-19,Clothing,25,1,25
2023-05-19,Clothing,45,4,180
2023-05-19,Electronics,300,1,300
2023-05-19,Beauty,35,2,70
2023-05-19,Beauty,45,1,45
2023-05-19,Beauty,500,2,1000
2023-05-19,Clothing,50,1,50
2023-05-19,Beauty,30,3,90
2023-05-19,Electronics,500,5,2500
2023-05-19,Beauty,295,1,295
2023-05-19,Beauty,30,1,30
2023-05-19,Beauty,25,2,50
2023-05-20,Electronics,30,1,30
2023-05-20,Electronics,25,1,25
2023-05-20,Clothing,505,3,1515
2023-05-20,Electronics,35,1,35
2023-05-20,Electronics,25,2,50
2023-05-20,Clothing,20,1,20
2023-05-20,Electronics,45,1,45
2023-05-20,Electronics,30,2,60
2023-05-20,Clothing,300,2,600
2023-05-20,Electronics,495,4,1980
2023-05-20,Clothing,495,2,990
2023-05-20,Clothing,25,3,75
2023-05-20,Clothing,20,3,60
2023-05-20,Beauty,295,1,295
2023-05-21,Clothing,20,5,100
2023-05-21,Clothing,500,1,500
2023-05-21,Beauty,500,2,1000
2023-05-21,Electronics,30,3,90
2023-05-21,Electronics,495,4,1980
2023-05-21,Electronics,30,2,60
2023-05-21,Clothing,500,3,1500
2023-05-21,Clothing,500,3,1500
2023-05-21,Beauty,500,3,1500
2023-05-21,Beauty,25,4,100
2023-05-21,Beauty,50,1,50
2023-05-21,Clothing,495,1,495
2023-05-21,Electronics,295,1,295
2023-05-21,Beauty,50,2,100
2023-05-21,Electronics,300,3,900
2023-05-22,Electronics,35,4,140
2023-05-22,Electronics,300,1,300
2023-05-22,Clothing,30,4,120
2023-05-22,Clothing,25,3,75
2023-05-22,Beauty,500,3,1500
2023-05-22,Clothing,30,3,90
2023-05-22,Clothing,20,4,80
2023-05-22,Clothing,25,4,100
2023-05-22,Clothing,50,3,150
2023-05-22,Clothing,495,4,1980
2023-05-22,Beauty,55,1,55
2023-05-22,Beauty,30,3,90
2023-05-22,Electronics,25,3,75
2023-05-22,Clothing,25,1,25
2023-05-22,Electronics,25,4,100
2023-05-22,Beauty,295,2,590
2023-05-22,Clothing,495,2,990
2023-05-22,Beauty,25,2,50
2023-05-23,Beauty,25,3,75
2023-05-23,Electronics,500,4,2000
2023-05-23,Clothing,25,4,100
2023-05-23,Clothing,45,4,180
2023-05-23,Electronics,30,1,30
2023-05-23,Electronics,300,3,900
2023-05-23,Beauty,50,2,100
2023-05-23,Electronics,295,1,295
2023-05-23,Electronics,300,4,1200
2023-05-23,Beauty,25,3,75
2023-05-23,Beauty,25,3,75
2023-05-23,Electronics,295,1,295
2023-05-23,Electronics,300,3,900
2023-05-23,Clothing,300,4,1200
2023-05-23,Electronics,30,1,30
2023-05-23,Clothing,35,3,105
2023-05-23,Beauty,500,4,2000
2023-05-23,Beauty,50,3,150
2023-05-23,Clothing,35,5,175
2023-05-24,Beauty,45,3,135
2023-05-24,Clothing,25,1,25
2023-05-24,Electronics,305,4,1220
2023-05-24,Electronics,35,3,105
2023-05-24,Clothing,25,2,50
2023-05-24,Electronics,495,1,495
2023-05-24,Clothing,35,5,175
2023-05-24,Beauty,45,5,225
2023-05-24,Clothing,25,2,50
2023-05-24,Electronics,505,1,505
2023-05-24,Clothing,25,2,50
2023-05-24,Beauty,25,1,25
2023-05-25,Beauty,500,2,1000
2023-05-25,Electronics,500,2,1000
2023-05-25,Clothing,30,1,30
2023-05-25,Clothing,300,2,600
2023-05-25,Electronics,30,3,90
2023-05-25,Clothing,30,3,90
2023-05-25,Beauty,25,2,50
2023-05-25,Beauty,505,1,505
2023-05-26,Electronics,30,1,30
2023-05-26,Beauty,30,4,120
2023-05-26,Clothing,30,1,30
2023-05-26,Electronics,35,5,175
2023-05-26,Electronics,500,3,1500
2023-05-26,Beauty,300,3,900
2023-05-26,Electronics,495,3,1485
2023-05-26,Electronics,25,2,50
2023-05-26,Clothing,20,2,40
2023-05-26,Clothing,30,4,120
2023-05-26,Electronics,25,1,25
2023-05-26,Beauty,20,2,40
2023-05-26,Electronics,300,4,1200
2023-05-26,Beauty,495,3,1485
2023-05-26,Electronics,30,2,60
2023-05-26,Clothing,500,2,1000
2023-05-27,Electronics,25,2,50
2023-05-27,Clothing,55,4,220
2023-05-27,Electronics,505,2,1010
2023-05-27,Electronics,495,1,495
2023-05-27,Clothing,305,4,1220
2023-05-27,Electronics,25,3,75
2023-05-27,Clothing,50,3,150
2023-05-27,Clothing,45,4,180
2023-05-27,Electronics,495,2,990
2023-05-27,Clothing,500,4,2000
2023-05-27,Clothing,295,3,885
2023-05-28,Electronics,300,3,900
2023-05-28,Beauty,50,1,50
2023-05-28,Beauty,25,3,75
2023-05-28,Clothing,500,3,1500
2023-05-28,Beauty,25,3,75
2023-05-28,Clothing,25,3,75
2023-05-28,Beauty,45,2,90
2023-05-28,Clothing,300,3,900
2023-05-28,Clothing,300,1,300
2023-05-28,Clothing,20,4,80
2023-05-28,Beauty,505,1,505
2023-05-28,Clothing,300,4,1200
2023-05-29,Beauty,25,2,50
2023-05-29,Beauty,500,1,500
2023-05-29,Beauty,55,1,55
2023-05-29,Clothing,45,5,225
2023-05-29,Electronics,55,3,165
2023-05-29,Beauty,300,4,1200
2023-05-29,Beauty,505,2,1010
2023-05-29,Beauty,295,1,295
2023-05-29,Beauty,45,2,90
